filename,easyocr_result,cnn_result,hybrid_result,easyocr_yes,cnn_yes,hybrid_yes,hybrid_region_yes,hybrid_letter_yes,hybrid_digits_yes
IMG-4_jpg.rf.3f91bc65530422fb5a3a578377e3cd3f.jpg,তাক মে 5[ 9৩:90 ~ট্রো,ঢাকা মেট্রো-গ ৩০০৭৩২,ঢাকা মেট্রো-গ ৩০০৭৩২,n,n,y,y,y,y
IMG-5_jpg.rf.76c4ed37100adbe40a462211834db562.jpg,ঢাকা মেট্রো-গ ১৩-৭১২০ 1412003018|,ঢাকা মেট্রো-গ ১৩৭১২০,ঢাকা মেট্রো-গ ১৩-৭১২০,y,y,y,y,y,y
IMG-6_jpg.rf.6453d325907c9e4064d61a15421c26f5.jpg,ঢাকা মেট্রো গ ৩৫-৩৭৬৯,ঢাকা মেট্রো-গ ৩৫৩৭৬৯,ঢাকা মেট্রো গ ৩৫-৩৭৬৯,y,y,y,y,y,y
IMG-7_jpg.rf.1e1a848f3e5a75b73f024f6ed913053d.jpg,ঢাকা মেট্রো: 9| ২৯০৮ গ,ঢাকা মেট্রো-গ ১৭২৯০৮,ঢাকা মেট্রো-গ ১৭২৯০৮,n,y,y,y,y,y
IMG-8_jpg.rf.ea01f76cb970b8db2e36f52b07294492.jpg,গ মেট্রো ঢাকা ৪২-৬০৩৮,ঢাকা মেট্রো-গ ৪২৬০৩৮,ঢাকা মেট্রো ঢ ৪২-৬০৩৮,y,y,y,y,y,y
IMG-9_jpg.rf.0136bb1af7e28e609035fe5bd38ebf31.jpg,ঢাকা মেট্রো গ ১৩-১৫৫৫,ঢাকা মেট্রো-ল ১৩১৫৫৫,ঢাকা মেট্রো গ ১৩-১৫৫৫,y,n,y,y,y,y
IMG-30_jpg.rf.e5ba781da86e0d7a3ea07a5798e699c7.jpg,ঢাকা মেট্রো-চ ৫৬- ৫৭৮,ঢাকা মেট্রো-চ ৫৫৩৭৮০,ঢাকা মেট্রো-চ ৫৫৩৭৮০,y,y,y,y,y,y
165-jpg_jpg.rf.b42dc5fabf10d94a699827f36ed536fa.jpg,ঢাকা মেো ব ১৫:৭808,ঢাকা মেট্রো-ল ২২৫০৭২,ঢাকা মেট্রো-ল ২২৫০৭২,y,n,y,y,n,y
156-jpg_jpg.rf.e46319e9f7fe149d7f229d72f5c610c1.jpg,ঢাকা মট্রো চ ১৬-০৮১৮,ঢাকা মেট্রো-চ ১৬০৮১৮,ঢাকা মেট্রো-চ ১৬-০৮১৮,y,y,y,y,y,y
154-jpg_jpg.rf.01b574f8ad0e704cd0af0f818b034d0a.jpg,"ঢা41 ""9' ২৭-৯২৬৪",ঢাকা মেট্রো-গ ২৭৯২৬৪,ঢাকা মেট্রো-গ ২৭-৯২৬৪,n,y,y,y,y,y
IMG-48_jpg.rf.20412f6b406e6c9624fa1d6ff6161d8a.jpg,মেট্রো- হ ৬৫-১৭08 ৫ ঢাকা 0015526208 420 89শ,ঢাকা মেট্রো-হ ৬৫৯৭০৪,ঢাকা মেট্রো-হ ৬৫৯৭০৪,y,y,y,y,y,y
IMG-40_jpg.rf.954e1d8c825c564060a234a6d833aa59.jpg,ঢাকা মঢ্ো 9| ২৭-৪১৪২,ঢাকা -ঢ ২৭৪১৪২,ঢাকা -ঢ ২৭-৪১৪২,n,n,y,y,n,y
IMG-44_jpg.rf.b48c893e472a2055f54737dda120c41c.jpg,ঢাকা মেট্রো-চ ১৯২৮২২১ 014997,ঢাকা মেট্রো-চ ১৯০২২১,ঢাকা মেট্রো-চ ১৯-৮২২১,y,y,y,y,y,y
IMG-47_jpg.rf.f01fdaa306006c4242f867a475129c15.jpg,ঢাকা মেঢ্রো-হ ১০-১88৭,ঢাকা মেট্রো-হ ২১২৪৪৭,ঢাকা মেট্রো-হ ২১২৪৪৭,n,y,y,y,y,
IMG-46_jpg.rf.336ce8af9af5395f3f115960dde79dfd.jpg,মেট্রো চ ঢাকা ৫৪-১৪২০,ঢাকা মেট্রো-চ ৫৪১৪২০,ঢাকা মেট্রো চ ৫৪-১৪২০,y,y,y,y,y,y
72_jpg.rf.f8cad613cacf1425608a03bfec6ab468.jpg,ঢাকা মেট্রো-গ ৪৩-৩৯০৩,ঢাকা মেট্রো-গ ৪৩৩৯০৩,ঢাকা মেট্রো-গ ৪৩-৩৯০৩,y,y,y,y,y,y
73_jpg.rf.2197baf6bb1d7b6857c4fadce12a75a0.jpg,ঢাকা মেট্রো-গ ৪৩-৩৯০৩,ঢাকা মেট্রো-গ ৪৩৩৯০৩,ঢাকা মেট্রো-গ ৪৩-৩৯০৩,y,y,y,y,y,y
82_jpg.rf.0c77611ffb197e68e334a346670743e9.jpg,ঢাকা মেট্রো-ব ১৫-৮৪২৪,ঢাকা মেট্রো-ব ১৫৮৪২৪,ঢাকা মেট্রো-ব ১৫-৮৪২৪,y,y,y,y,y,y
89_jpg.rf.45d7c665a756feff0899532da82a2806.jpg,ঢাকা মেট্রো- ব ১১-৫৫ ০১,ঢাকা মেট্রো-ব ১১৫৫০১,ঢাকা মেট্রো-ব ১১৫৫০১,n,y,y,y,y,y
88_jpg.rf.49fd3c5d661e93d3065e2d6dc5515952.jpg,ঢাকা মেট্রো-গ ৩৯৭৫০০৩,ঢাকা মেট্রো-গ ৩৯৫০০৩,ঢাকা মেট্রো-গ ৩৯-৫০০৩,y,y,y,y,y,y
83_jpg.rf.dd68a3f85b9f9cce400663ab280e2d2a.jpg,মেট্রো-ব ঢাকা ১৫-৮৪২৪,ঢাকা মেট্রো-ব ১৫৮৪২৪,ঢাকা মেট্রো-ব ১৫-৮৪২৪,y,y,y,y,y,y
96_jpg.rf.bfdb2bb4734e0e852cfea2d47136534c.jpg,ঢাকা মেট্রো- ১৬-১৫৫০,ঢাকা মেট্রো-ন ৬১৫৫৫০,ঢাকা মেট্রো-ন ১৬-১৫৫০,n,y,y,y,y,y
IMG-12_jpg.rf.59aeba1649ee30f3afe0fcf6ac7143f5.jpg,ঢাকা মট্রো-গ ৩৩-৮৮৮৫ 831412 00001 76577,ঢাকা মেট্রো-গ ৩৩৮৮৮৫,ঢাকা মেট্রো-গ ৩৩-৮৮৮৫,y,y,y,y,y,y
97_jpg.rf.196f2fff26bbf2cb00208f2bb6887bd6.jpg,ঢাকা মেট্রো-ট ২২-৬৯৭8,ঢাকা মেট্রো-ট ২২৬৯৭৪,ঢাকা মেট্রো-ট ২২৬৯৭৪,y,y,y,y,y,y
IMG-10_jpg.rf.ac0be282e56c43adee98e523f185b84b.jpg,ঢাকা যে ঢ্রো জ ২৯-৮৪৭৮ {{]413 0010821902,ঢাকা -গ ২৯৮৪৭৮,ঢাকা -গ ২৯-৮৪৭৮,y,y,y,y,y,y
75_jpg.rf.36f62b9f15883998c93d5c0e861b0314.jpg,ঢাকা মেট্রো  গ ১৯-৬১১৮,ঢাকা মেট্রো-গ ১৯৬১১৮,ঢাকা মেট্রো গ ১৯-৬১১৮,y,y,y,y,y,y
95_jpg.rf.8506d476d5f7aed778764d73d2beabac.jpg,ঢাকা মেট্রো-গ ২৮-৮০88,ঢাকা মেট্রো-গ ৮৮০০০৪,ঢাকা মেট্রো-গ ৮৮০০০৪,y,y,y,y,y,y
74_jpg.rf.ab8ebbca4d71592282e69b57aacd1bc7.jpg,নেেট্র] গ ঢ79] ৩৩-২৮৯৭,ঢাকা মেট্রো-ন ৩৩২৮৯৭,ঢাকা মেট্রো-ন ৩৩-২৮৯৭,y,n,y,y,y,y
99_jpg.rf.33693cde549c65cda9914442ccc99c45.jpg,ঢাকা মেট্রোগ ২৭-১৯৫০,ঢাকা মেট্রো-গ ৭১৯৫০০,ঢাকা মেট্রো-গ ২৭-১৯৫০,y,y,y,y,y,y
IMG-1_jpg.rf.27c174814fb142d93555beda33e900ee.jpg,ঢাকা মেট্রো চ ১৫-৯৭০৯,ঢাকা মেট্রো-চ ১৫৯৭০৯,ঢাকা মেট্রো চ ১৫-৯৭০৯,y,y,y,y,y,y
79_jpg.rf.461bcebb58d3f5e20002de3f7b1b126a.jpg,ঢাকা মেট্রো-গ ২৩-২০৪৬,ঢাকা মেট্রো-গ ২২০০৪৬,ঢাকা মেট্রো-গ ২৩-২০৪৬,y,n,y,y,y,y
86_jpg.rf.d46d0046069e4aa377ea1128870c2c69.jpg,ঢাকা মেট্রো-ব ১৫-৭০১১ নারায়ণগণ্ড বাস ডিপো এন্ড টেরেনিং সে্টার,ঢাকা মেট্রো-ব ১৫৭০২১,ঢাকা মেট্রো-ব ১৫-৭০১১,y,y,y,y,y,y
98_jpg.rf.84b10821dc53cf785b1dd87171f4f3dd.jpg,গ[ মেট্রো ঢাকা ২৭-১৯৫০,ঢাকা মেট্রো-গ ২০১৯৫০,ঢাকা মেট্রো ঢ ২৭-১৯৫০,y,y,y,y,y,y
87_jpg.rf.b44ee3e30e358f79036f6b081dbf7963.jpg,ঢাকা মেট্রো-গ ৩৯-৫০০৩,ঢাকা মেট্রো-ল ৩৯৫০০৩,ঢাকা মেট্রো-গ ৩৯-৫০০৩,y,n,y,y,y,y
80_jpg.rf.e779c52a4f47da7417f904298216e221.jpg,ঢাকা মেট্রো: গ ২৩-২০৪৬,ঢাকা মেট্রো-গ ২৩২০৪৬,ঢাকা মেট্রো-গ ২৩-২০৪৬,y,y,y,y,y,y
IMG-11_jpg.rf.0bdac615bbf931d07d160ad91a9d0932.jpg,গ মেট্রো ঢাকা ২১-২৬৫৪,ঢাকা মেট্রো-গ ২১২৬৫৪,ঢাকা মেট্রো ঢ ২১-২৬৫৪,y,y,y,y,y,y
1_jpg.rf.56e65ea975b5e7fc5f1729440b750831.jpg,ঢাকা মেট্রো গ ১৩-৭১৯৩,ঢাকা মেট্রো-গ ১৩৭১৯৩,ঢাকা মেট্রো গ ১৩-৭১৯৩,y,y,y,y,y,y
IMG-26_jpg.rf.1fb09c641eca258e32e9f7085a31a128.jpg,"ঢাকা মেট্রো-চ @) চব"" ২৪৫৫",ঢাকা মেট্রো-চ ২৯৯২৪৫,ঢাকা মেট্রো-চ ২৯৯২৪৫,n,n,y,y,y,n
IMG-27_jpg.rf.5bb5fab4d846ffd84259b5897ef8fa6e.jpg,মেট্রো- ৮ ঢাকা ১৯২৮৭৬৮,ঢাকা মেট্রো-চ ১৯৮৭৬৮,ঢাকা মেট্রো-চ ১৯-৮৭৬৮,n,y,y,y,y,y
23_jpg.rf.245a03f06110edf05a7a7f99efdb3d39.jpg,ঢাকা মেেট্রোব ১৫-৫ ০৬8,ঢাকা মেট্রো-ব ১৫৫০৬৪,ঢাকা মেট্রো-ব ১৫৫০৬৪,y,y,y,y,y,y
24_jpg.rf.5c118289e35abdd55fd5c46544069595.jpg,ঢাকা মেট্রো-ঘঁ ২১-১৫৮১ $ঞ২শশহচ=,ঢাকা মেট্রো-ঘ ২১১৫৮১,ঢাকা মেট্রো-ঘ ২১-১৫৮১,n,y,y,y,y,y
46_jpg.rf.0485a85d2991ed16dde8314154eae797.jpg,ঢাকা মেট্টরো- ন ১৫-৭৩০১,ঢাকা মেট্রো-ন ১৫৭৩০১,ঢাকা মেট্রো-ন ১৫-৭৩০১,y,y,y,y,y,y
43_jpg.rf.cfea3824c5fb40de11a72c696209d6c0.jpg,ঢাকা মেট্রো-ব ১৫-৮২০৮,ঢাকা মেট্রো-ব ৩১৫২০৮,ঢাকা মেট্রো-ব ১৫-৮২০৮,y,y,y,y,y,y
30_jpg.rf.a154c2071daf42b6ebc64a9c2352c774.jpg,ঢাকা মট্রো গ ২৭-৩৩৩২,ঢাকা মেট্রো-গ ২৭৩৩৩২,ঢাকা মেট্রো-গ ২৭-৩৩৩২,y,y,y,y,y,y
34_jpg.rf.ff33760484cbe929a138661b66dd38ad.jpg,ঢাকা মেট্রো ন ২০-৬২০৭, মেট্রো-ন ২০৬২০৭,ঢাকা মেট্রো ন ২০-৬২০৭,y,n,y,y,y,y
37_jpg.rf.a71ed7c8a8a715f4d83929e5ea201961.jpg,ঢাকা মেট্রো গ ১৭-৪0৩৫,ঢাকা মেট্রো-ঢ ১৭৪০৩৫,ঢাকা মেট্রো গ ১৭৪০৩৫,y,y,y,y,y,y
38_jpg.rf.822b3062851a137e41be92da4249d31d.jpg,ঢাকা মেট্রো-ল 89-৮৯৫৮,ঢাকা মেট্রো-ল ৪৭৮৯৫৮,ঢাকা মেট্রো-ল ৪৭৮৯৫৮,y,y,y,y,y,y
36_jpg.rf.42a1a98ca317f95cc9c08df0c62aa90b.jpg,ঢাকা মেট্রো-ব ১৪-৪৪৩৯,ঢাকা মেট্রো-ব ১৪৪৪৩৯,ঢাকা মেট্রো-ব ১৪-৪৪৩৯,y,y,y,y,y,y
31_jpg.rf.9aad2ea05ed7c975678db7a9e8784225.jpg,ঢাকা মেট্রো গ ২৭-৩৩৩২,ঢাকা মেট্রো-গ ২৭৩৩৩২,ঢাকা মেট্রো গ ২৭-৩৩৩২,y,y,y,y,y,y
32_jpg.rf.b7a9ee1202bb440c3a6694a2b49a9188.jpg,মেট্রো-খ ঢাকা ১৩-০৭২৭,ঢাকা মেট্রো-খ ১৩০৭২৭,ঢাকা মেট্রো-খ ১৩-০৭২৭,y,y,y,y,y,y
55_jpg.rf.9721bc1c0277e1d2a5e6923a006e8990.jpg,ঢাকা মেট্রো-ঠ ১৩-৬৬৩৪,ঢাকা মেট্রো-ঠ ১৩৬৬৩৪,ঢাকা মেট্রো-ঠ ১৩-৬৬৩৪,y,y,y,y,y,y
56_jpg.rf.d0ea8a7dbdca2a74678310bfaac0260e.jpg,ঢাকা মেট্রো ব ১৪-৫২৮৮, মেট্রো-ব ২২৮৭৮২,ঢাকা মেট্রো-ব ১৪-৫২৮৮,y,n,y,y,y,y
148-jpg_jpg.rf.27e3cf1347725a1d3944036570835ae4.jpg,ঢাকা মেট্রো হ 43 ৬১-০৯৮২ 61,ঢাকা মেট্রো-হ ৬১০৯৮২,ঢাকা মেট্রো হ ৬১-০৯৮২,y,y,y,y,y,y
113-jpg_jpg.rf.88345cedcfebc262eb103612194bb55b.jpg,ঢাকা মেট্রো-ন ২০-৮২৯৬,ঢাকা মেট্রো-ন ২০৮২৯৬,ঢাকা মেট্রো-ন ২০-৮২৯৬,y,y,y,y,y,y
118-jpg_jpg.rf.5ecbc304e270bc20061244c4ac306c1b.jpg,ঢাকা মেট্রো খ ১৪-০৭২২,ঢাকা মেট্রো-খ ১৪০৭২২,ঢাকা মেট্রো খ ১৪-০৭২২,y,y,y,y,y,y
130-jpg_jpg.rf.b173e5926682707070f00d15fd491e95.jpg,ঢাকা মেট্রা গ ১৫-৮৩৮১,ঢাকা মেট্রো-গ ১৫৮৩৮১,ঢাকা মেট্রো-গ ১৫-৮৩৮১,y,y,y,y,y,y
117-jpg_jpg.rf.9a43f7210c535ffdd3c6e54b91752ee1.jpg,মেট্রো-গ ঢাকা ২৮-১৮৪৬,ঢাকা মেট্রো-গ ২৮১৮৪৬,ঢাকা মেট্রো-গ ২৮-১৮৪৬,y,y,y,y,y,y
143-jpg_jpg.rf.6f84be7ec2f2f0bd18387690aedc87db.jpg,ল @ 7 মেট্রো ঢাকা ৩৭২ ৩৯,ঢাকা মেট্রো-ল ৩৯৩৭২৯,ঢাকা মেট্রো ঢ ৩৯৩৭২৯,n,y,y,y,y,y
145-jpg_jpg.rf.47add427cc0a6cd4e1b30867303a9f66.jpg,"4 ঢাকা মেট্রো-ল 9)"" 8 8৬80",ঢাকা মেট্রো-ল ৩৪৪৬৪০,ঢাকা মেট্রো-ল ৩৪৪৬৪০,n,y,y,y,y,y
132-jpg_jpg.rf.769f21ac73485da771362c7fa64b1ffb.jpg,ঢ!2:39 ১৯-০৬৪১,ঢাকা মেট্রো-গ ১৯৯০৩৪,ঢাকা মেট্রো-গ ১৯-০৬৪১,n,y,y,y,y,y
146-jpg_jpg.rf.9314f42222684fff7abc07fc88dbeb34.jpg,ঢাকা মেট্রোগ ৩১-০৯৯৫,ঢাকা মেট্রো-গ ৩০০৯৯৫,ঢাকা মেট্রো-গ ৩১-০৯৯৫,y,y,y,y,y,y
149-jpg_jpg.rf.22a9c2b08b8fff7da45b7d5c7d3bf13d.jpg,ঢাকা মেট্রো-গ ৪৫-০৩০১,ঢাকা মেট্রো-গ ৪৫০৩০১,ঢাকা মেট্রো-গ ৪৫-০৩০১,y,y,y,y,y,y
125-jpg_jpg.rf.544cfc107ba8b407e657da590d0365f4.jpg,মেট্রো- গ ১১৭৪২৫৬ ঢাকা,ঢাকা মেট্রো-গ ১১৪২৫৬,ঢাকা মেট্রো-গ ১১-৪২৫৬,y,y,y,y,y,y
141-jpg_jpg.rf.fb4fc5d8dae50e6936bee7592fc5abe9.jpg,মেট্রো ল ৫ ১ ৬৯ ঢাকা ৩ 0,ঢাকা মেট্রো-ল ৫১৬৯৩৮,ঢাকা মেট্রো ল ৫১৬৯৩৮,n,y,y,y,y,y
152-jpg_jpg.rf.104a821cf0ca87216a4295da0bf6c548.jpg,মেট্রো-ল ৫৫ 87 & 99! ঢাকা ০১ ৮ ১0<,ঢাকা মেট্রো-ল ২০৫৫৯৮,ঢাকা মেট্রো-ল ২০৫৫৯৮,n,y,y,y,y,y
119-jpg_jpg.rf.d6fe3534afb0720fc2dda0c010780926.jpg,ঢাকা মেট্রো-গ ৩৩-9৬১৯,ঢাকা মেট্রো-গ ৩৩৩৩১৯,ঢাকা মেট্রো-গ ৩৩৩৩১৯,y,y,y,y,y,y
147-jpg_jpg.rf.a0b1f15464d427fb7495f5bcbc0ceebf.jpg,মেট্রো-ল ৩৭ 'ঢাকা 9880,ঢাকা মেট্রো-ল ৩৭৭৪৪৮,ঢাকা মেট্রো-ল ৩৭৭৪৪৮,y,y,y,y,y,y
144-jpg_jpg.rf.29cb81f679caeac22004e3dec8162df3.jpg,0] ল 0 ৬১ 4240 91 মেদরো ঢাকা ৫0 ১,খুলনা মেট্রো-ল ৫১৬১৫৮,ঢাকা মেট্রো-ল ৫১৬১৫৮,n,n,y,y,y,y
163-jpg_jpg.rf.92565cbdd44a21489305e125607b7245.jpg,ঢাকা মেঢ্রো ঘ ১৪-০৬৭৬,ঢাকা মেট্রো-ঘ ১৪০৬৭৬,ঢাকা মেট্রো-ঘ ১৪-০৬৭৬,y,y,y,y,y,y
105-jpg_jpg.rf.041ad032549479b3b43dc6a29a1c9552.jpg,ঢাকা মেট্রো ব-১৫-২২৮৭,ঢাকা মেট্রো-ল ৮১৫২২২,ঢাকা মেট্রো-ল ৮১৫২২২,y,n,y,y,y,y
164-jpg_jpg.rf.5ae3c3f34817000050ce4a3f30705411.jpg,9| ঢাচা ৫) ৯৫ 9 ম9) ১,ঢাকা মেট্রো-গ ১১৯৫১৭,ঢাকা মেট্রো-গ ১১৯৫১৭,n,y,y,y,y,y
102_jpg.rf.b2c53a0aa0fc3dc85fc6d671ee250070.jpg,ঢাকা নেদ্রো গ ২৬-৩৯২৫,ঢাকা মেট্রো-গ ২৬৩৯২৫,ঢাকা মেট্রো-গ ২৬-৩৯২৫,y,y,y,y,y,y
104-jpg_jpg.rf.e547a3f6c3c3e11e96a907567cca4279.jpg,ঢাক' মেতা ২১-৫৭৫৪,ঢাকা মেট্রো-গ ২১৫৭৫৪,ঢাকা মেট্রো-গ ২১-৫৭৫৪,n,y,y,y,y,y
157-jpg_jpg.rf.6e1d9a5795c40531023338b8bc5c5c3a.jpg,গি ঢাকা ম-্ড্রা ২১-২৮৮৫,ঢাকা মেট্রো-ল ২১২৮৮৫,ঢাকা মেট্রো-ল ২১-২৮৮৫,n,n,y,y,y,y
290878328_1080320352870378_1940263996083502457_n_jpg.rf.84fee20f9888da6baac540f09ce8614a.jpg,ঢাকা মেট্রো গ ২৫ 8988,ঢাকা মেট্রো-গ ২৫৪৭৪৪,ঢাকা মেট্রো গ ২৫৪৭৪৪,y,y,y,y,y,y
2521.jpg,ত ১৩-১৪০১ কুড়িগ্রাম-,ঢাকা মেট্রো-হ ১৩১৪০১,কুষ্টিয়া মেট্রো-হ ১৩-১৪০১,y,n,y,y,y,y
2574.jpg,চট্ট 5[ ১ ৭২৮৮ মেট্রো ১,চট্ট মেট্রো-গ ১১৭২৮৮,চট্ট মেট্রো-গ ১১৭২৮৮,n,y,y,y,y,y
2568.jpg,ঢাকা মেটো হ [;[[|[& 8131|][[} ৫৫-88১১,ঢাকা মেট্রো-হ ৫৫৫৪৪১,ঢাকা মেট্রো-হ ৫৫৫৪৪১,n,y,y,n,y,y
2587.jpg,১৪-৩১80,ঢাকা মেট্রো-ল ১৪৩১৪০,ঢাকা মেট্রো-ল ১৪৩১৪০,n,n,y,y,y,y
135.jpg,নারায়ণগঞ্জ ছ ১১-০২৪৮,ঢাকা -হ ১১০২৪৮,নারায়ণগঞ্জ -হ ১১-০২৪৮,y,n,y,y,y,y
105.jpg,১১-৫১১১,খুলনা মেট্রো-ল ৯১১৮১১,খুলনা মেট্রো-ল ১১-৫১১১,n,n,y,y,y,y
75.jpg,খুলনা মেট্রো- হ ১৩-৫৮৩৯,খুলনা মেট্রো-হ ১৩৫৮৩৯,খুলনা মেট্রো-হ ১৩-৫৮৩৯,y,y,y,y,y,y
82.jpg,খুলনা মেট্রো- চ ১১-০১৭৪,খুলনা মেট্রো-চ ১১০০৭৪,খুলনা মেট্রো-চ ১১-০১৭৪,y,y,y,y,y,y
78.jpg,ট্্রো ল 0৮৭ খুলনা:,খুলনা মেট্রো-ল ২২৬০৮৭,খুলনা মেট্রো-ল ২২৬০৮৭,n,y,y,y,y,y
65.jpg,হ যশোর- ১৬-৪২৫২,ঢাকা মেট্রো-হ ,যশোর মেট্রো-হ ১৬-৪২৫২,y,n,y,y,y,y
79.jpg,১১৭ খুলনা মেট্রো: ল ৫0,খুলনা মেট্রো-ল ২১১৫০৫,খুলনা মেট্রো-ল ২১১৫০৫,y,y,y,y,y,y
72.jpg,মেড্ে ' খুলনা ৫১৪০২১,খুলনা মেট্রো-ল ৫১০০২৬,খুলনা মেট্রো-ল ৫১০০২৬,n,n,y,y,n,y
76.jpg,চট্ট মেট্রো-গ ১৩-২১০৭,চট্ট মেট্রো-গ ১৩২১০৭,চট্ট মেট্রো-গ ১৩-২১০৭,y,y,y,y,y,y
70.jpg,খুলনা মেট্রো-ন ১১০১৭৩০,খুলনা মেট্রো-ন ১১১৭৩০,খুলনা মেট্রো-ন ১১-১৭৩০,y,y,y,y,y,y
59.jpg,ঢাকা মো_ট্টো ন ১৩, মেট্রো-ন ১৩৯০৩২,ঢাকা মেট্রো-ন ১৩৯০৩২,n,n,y,y,y,y
77.jpg,খুলনা মেট্রো ন ১১-০৮৩০,ঢাকা মেট্রো-ন ১১০৮৩০,খুলনা মেট্রো ন ১১-০৮৩০,y,y,y,y,y,y
84.jpg,ঢাকা মেেট্রা গ ১৩-২৫২০,ঢাকা মেট্রো-গ ১৩২৫২০,ঢাকা মেট্রো-গ ১৩-২৫২০,y,y,y,y,y,y
85.jpg,খুলনা মেট্রো ত ১২-৬০৫৯,খুলনা মেট্রো-হ ১২৬০৫৯,খুলনা মেট্রো-হ ১২-৬০৫৯,n,y,y,y,y,y
car-3289_1667_1_jpg.rf.55f32eab8e13df2caf3acbf2d4f0e51d.jpg,ঢাকা মেট্রো গ ২৮৪9৬১,ঢাকা মেট্রো-গ ২৮০৪৩৬,ঢাকা মেট্রো গ ২৮০৪৩৬,y,y,y,y,y,y
IMG_20190413_122335.jpg,ঢাকা মেট্রো ব-১৪-৮৮৮২,ঢাকা মেট্রো-ব ১৪০৮৮২,ঢাকা মেট্রো-ব ১৪০৮৮২,y,y,y,y,y,y
IMG_20190413_123942.jpg,যশোর-ব ১১-০০৩৬,ঢাকা মেট্রো-ব ১১০০৩৬,যশোর মেট্রো-ব ১১-০০৩৬,y,n,y,y,y,y
IMG_20190413_123920.jpg,যশোর-ব ১১-০০৩৬,ঢাকা মেট্রো-ব ১১০০৩৬,যশোর মেট্রো-ব ১১-০০৩৬,y,n,y,y,y,y
IMG_20190413_123604.jpg,খুলনা মেট্রো-ব গ_` 009,খুলনা মেট্রো-ল ৯২০৭০৩,খুলনা মেট্রো-ব ৯২০৭০৩,n,n,y,y,y,y
IMG_20190413_123929.jpg,যশোর-ব ১১-০০৩৬,ঢাকা মেট্রো-ব ১১০০৩৬,যশোর মেট্রো-ব ১১-০০৩৬,y,n,y,y,y,y
IMG_20190413_124008.jpg,খুলনা মেট্রো-ব ১১-০০৬৭,খুলনা মেট্রো-ব ১১০০৬৭,খুলনা মেট্রো-ব ১১-০০৬৭,y,y,y,y,y,y
IMG_20190413_124015.jpg,খুলনা মেট্রো-ব ১১-০০৬৭,খুলনা মেট্রো-ব ১১০০৬৭,খুলনা মেট্রো-ব ১১-০০৬৭,y,y,y,y,y,y
IMG_20190413_125033.jpg,ঝিনাইদাহ-ব ০২-000৯,ঢাকা মেট্রো-ব ০২২০৫৯,ঝিনাইদহ মেট্রো-ব ০২২০৫৯,y,n,y,y,y,y
IMG_20190413_124447 (2).jpg,"খলল"" মেটরা-ব ১১-০0৯৬",খুলনা মেট্রো-ব ১০০০৯৬,খুলনা মেট্রো-ব ১০০০৯৬,n,y,y,y,y,y
IMG_20190413_124530.jpg,ঢাকা মেট্োব ১৫৪৪১০৯,ঢাকা মেট্রো-ব ২১৫১০৯,ঢাকা মেট্রো-ব ১৫-৪১০৯,n,n,y,y,y,y
IMG_20190413_130145.jpg,ঢাকা মেট্রো-জ 08-0৫৫৩,ঢাকা মেট্রো-ল ০৪০৫৫৩,ঢাকা মেট্রো-জ ০৪০৫৫৩,y,n,y,y,y,y
IMG_20190413_130156.jpg,ঢাকা মেট্রো-জ ১১-১৮৬৩,ঢাকা মেট্রো-ল ১১১৮৬৩,ঢাকা মেট্রো-জ ১১-১৮৬৩,y,n,y,y,y,y
IMG_20190413_130137.jpg,ঢাকা মেট্রো জ ১১ ১৮৬৩,ঢাকা মেট্রো-ল ১২১৬৬৩,ঢাকা মেট্রো জ ১১-১৮৬৩,y,n,y,y,y,y
IMG_20191220_153000.jpg,ঢাকা মেট্রো ব ১৫-০১৯,ঢাকা মেট্রো-ব ৫০২১২৯,ঢাকা মেট্রো-ব ৫০২১২৯,y,y,y,y,y,y
IMG_20191220_155912.jpg,মেট্রো-ব খুলুন- মেটট্রে ৬,খুলনা মেট্রো-ব ০১০০০৬,খুলনা মেট্রো-ব ০১০০০৬,n,y,y,y,y,y
IMG_20191220_154716.jpg,খুলনা মেট্রো-ব ১১-০০২৪,খুলনা মেট্রো-ব ১১০০২৪,খুলনা মেট্রো-ব ১১-০০২৪,y,y,y,y,y,y
IMG_20191220_155124.jpg,খুলনা মেড্রো ট ১৯৮৮৬৭,ঢাকা মেট্রো-ঢ ৮৯২২৩৭,খুলনা মেট্রো-ঢ ৮৯২২৩৭,y,n,y,y,y,y
IMG_20191220_153812.jpg,ঢাকী মেট্ট্রো < ১৪-৫৬০৫,ঢাকা মেট্রো-ব ১৪৫৬০৫,ঢাকা মেট্রো-ব ১৪-৫৬০৫,n,y,y,y,y,y
IMG_20191220_154805.jpg,ঢাকা মেট্রো-ব '১৫৭৫২৭৩,ঢাকা মেট্রো-ব ৫২৫২৭৩,ঢাকা মেট্রো-ব ৫২৫২৭৩,y,y,y,y,y,y
IMG_20191220_160327.jpg,খুলন' মেট্টো ব ১১-00৮৬,maimanshing মেট্রো-ব ৩১০০৩৬,খুলনা মেট্রো-ব ৩১০০৩৬,y,n,y,y,y,y
IMG_20191220_161040.jpg,ঢাকা মেটো জ ১১-০৫৯,খুলনা মেট্রো-ল ২০৯০৯৯,ঢাকা মেট্রো-ল ২০৯০৯৯,y,n,y,y,y,y
